feature,mean_abs_shap,mean_shap,std_shap
CLO,22.264849779837416,0.27265675153903207,28.50010515840151
Soil_CLO-UREA_agg,15.007480282355115,-0.4495219957059544,23.390927397909127
DO,9.285842506976731,0.3655017413475707,13.576537486232068
THIA,8.770507365198826,-0.5696411054290222,11.361824319049928
pH,6.7031663379384385,-0.36520736886276756,10.422098620915044
COND,6.585412939607844,-1.1448326618905107,10.49751900722214
PREC,6.055833363738956,-0.8031766901042875,11.211779586867502
T_W,5.344528903375864,0.4261947859549868,7.6851097587589505
T_M,5.234013926781156,0.3634292104314506,7.518145480287338
DOC,4.925635345269488,-0.724991049909951,10.149881374156976
IND_W,4.636032381392666,0.04741824387037651,8.169532431024338
GDP,3.887086952123531,0.24879131748543581,5.988208602285464
UI,3.629127011720732,-0.4976230003450997,5.7545892486489665
GAO,3.4455690137776456,-0.3584862440879837,5.808093620481443
IRR_W,3.0233376362961675,-0.1800060815356408,4.856011545432792
POP_TOT,2.797364967050155,0.12233408564037353,4.541907882805286
SR,2.6258952336441577,-0.722315143285067,3.984925800463829
UR_W,2.608200062015607,-0.23861199422886342,4.117871956369438
RI,2.5770037017010203,0.12851649005974475,4.318084755921628
TR,2.0391709877066924,-0.4730807451431179,3.2819632131749437
FERA,1.949094994043122,-0.27841706168288477,3.192987485700983
PR,1.895099711147714,-0.07579138560803651,3.350132454305785
VEGA,1.8461526960440406,-0.03933971123796709,4.560316661316659
CO,1.587734902408488,-0.0036695252076806508,3.128463673365527
GPAM,1.5380903630510467,-0.1929677239441694,2.923254839783825
VE,1.510493327927433,-0.14679871177711332,2.844392109252315
FR,1.4015606400261356,-0.2810116311237489,3.0647411100170934
AGR_W,1.2541076271707583,0.28358722366260064,1.9204565877639972
RU_W,1.225793631141493,0.02637404822236336,2.4313241856494496
UR,1.101350258699627,0.11777655086619199,1.913093694094072
WS,1.0779824987895719,0.009841171086583332,3.0405670887225917
CA,1.0474521375436234,-0.18521113235589817,1.6813886986610789
LIF_W,1.0052477365780905,0.020513349204164255,1.6905191732745397
PESA,0.9321736788437621,-0.0005903710270581689,1.6034627823583263
MO,0.9029787557591892,-0.04784892859167282,1.533040243339497
PES,0.8231091443694658,-0.09707274534265825,1.7349107389101617
FER,0.7911702633150406,-0.20042805857604482,1.483967613450198
WA,0.7671725980023656,0.018373524463055513,1.3074047250179908
TSA,0.5187145070823798,-0.037830778220844234,1.0902465187924826
