feature,mean_abs_shap,mean_shap,std_shap
IMI,67.90073297477727,-3.5639533682438107,112.28077795664373
T_M,48.511124009476816,-1.9437486251687512,67.43574108919884
COND,47.31960492318546,-5.494421446628667,64.87789351785906
PREC,42.065541198719096,-6.740949222004237,57.470809893122876
T_W,38.18116202913419,2.115506442343746,53.635648537927274
Soil_DN-IMI_agg,34.09236113284311,0.2997057531872603,54.981869716138974
pH,17.74413580804743,-1.097573705037387,34.67546966210205
DOC,11.164987868591531,0.7657512564795214,19.60859247958663
UR_W,10.304974578840731,0.7404529809732124,18.23201993912602
VE,10.012589104801032,-0.17060787243233666,16.825811834817205
VEGA,9.914548488383705,0.2145053360745342,15.966951317623499
DO,8.207593693711807,0.29698187634032236,18.93558532078948
RU_W,7.378201078561958,0.6128589718652163,14.039437620831523
FERA,6.346191212513842,0.08082052982074228,14.206042640312418
PESA,6.310903157240069,-0.6461327978265418,11.689230943421746
GDP,5.67246000708965,0.04437515353639506,9.343379722481943
WS,5.517015596258469,-0.2492386592332871,12.682066720756378
GAO,5.242304985838329,-0.2999909886107412,12.205277192586909
FR,5.165162027296923,-0.15632622224615733,13.687564656698399
AGR_W,5.114898333394733,-0.1716507627139844,11.67764625395292
GPAM,5.081021351453142,-0.19836448982052793,10.740901832730176
SR,5.051385021172893,0.341454789831014,10.376669457953437
IRR_W,3.9699399894933984,-0.11234306434203248,8.13671685913373
CO,3.9225371664545468,-0.7527161736913864,8.336744877552205
TR,3.6542889396801654,0.24097217736123216,7.234687156193485
PES,3.536822419781956,0.1441553958518182,6.42729925953504
WA,3.5043060097954624,-0.436738182586265,6.308887342621454
PR,3.334646865497851,-0.013442572152284542,6.563080235926666
UR,3.331910111806205,0.4917489546588604,8.091440737376892
FER,3.3027298244597394,0.18667741250264078,9.59297433815271
MO,3.2808733233541743,0.4718314559060125,6.8738438302354075
CA,3.2520264066392275,-1.1561592702265335,5.501383285275231
UI,3.1593841967213865,-0.3329617363332037,9.36710775695502
LIF_W,2.6108114298637353,0.36046541001134313,5.827196587028683
POP_TOT,2.567239697588501,0.012340191465299848,5.461677377724831
RI,2.5152458970542106,0.07311295380852947,4.728674449379041
IND_W,2.262377691919634,-0.1252252076199716,4.666995382816242
TSA,1.3962618792632149,0.004467827425963653,2.871394812846226
